vp4dpwssds zmm15{k7}{z}, zmm1, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm1, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm2, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm15, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm31, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssds zmm15{k7}{z}, zmm31, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
